election_year,election_stage,week_start,party_side,advertiser_class,advertiser_code,platform,source,total_spend_usd,num_advertisers,num_ads,spend_category
2020,Convention,2020-08-16,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,9800.0,3,3,Mid
2020,Convention,2020-08-16,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,43900.0,2,2,Mid
2020,Convention,2020-08-16,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,10200.0,3,9,Mid
2020,Convention,2020-08-16,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,434700.0,13,13,Large
2020,Convention,2020-08-16,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,66150.0,3,11,Large
2020,Convention,2020-08-16,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2942600.0,27,33,Large
2020,Convention,2020-08-16,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,50750.0,2,6,Large
2020,Convention,2020-08-16,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,4554700.0,6,7,Large
2020,Convention,2020-08-16,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,111600.0,2,2,Large
2020,Convention,2020-08-16,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,100.0,1,1,Very Small
2020,Convention,2020-08-16,Republican,Republican,REP_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,Convention,2020-08-16,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,1035900.0,13,14,Large
2020,Convention,2020-08-16,Republican,Republican,REP_DOWNBALLOT,Google,creative,6400.0,2,6,Mid
2020,Convention,2020-08-16,Republican,Republican,REP_DOWNBALLOT,Google,weekly,649100.0,15,16,Large
2020,Convention,2020-08-16,Republican,Republican,REP_PRES_TRUMP,Google,creative,449150.0,1,135,Large
2020,Convention,2020-08-16,Republican,Republican,REP_PRES_TRUMP,Google,weekly,8325500.0,3,3,Large
2020,Convention,2020-08-17,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,24250.0,1,6,Mid
2020,Convention,2020-08-17,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,2550.0,1,51,Small
2020,Convention,2020-08-17,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,7200.0,4,8,Mid
2020,Convention,2020-08-17,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,24700.0,5,30,Mid
2020,Convention,2020-08-17,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,124300.0,2,94,Large
2020,Convention,2020-08-17,Republican,Republican,REP_ALIGNED_PAC,Google,creative,7850.0,3,8,Mid
2020,Convention,2020-08-17,Republican,Republican,REP_DOWNBALLOT,Google,creative,28500.0,2,60,Mid
2020,Convention,2020-08-17,Republican,Republican,REP_PRES_TRUMP,Google,creative,659900.0,3,564,Large
2020,Convention,2020-08-18,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,8350.0,2,11,Mid
2020,Convention,2020-08-18,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,183050.0,6,103,Large
2020,Convention,2020-08-18,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,993050.0,4,705,Large
2020,Convention,2020-08-18,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,100.0,1,2,Very Small
2020,Convention,2020-08-18,Republican,Republican,REP_ALIGNED_PAC,Google,creative,157250.0,5,33,Large
2020,Convention,2020-08-18,Republican,Republican,REP_DOWNBALLOT,Google,creative,88150.0,6,18,Large
2020,Convention,2020-08-18,Republican,Republican,REP_PRES_TRUMP,Google,creative,1832400.0,3,559,Large
2020,Convention,2020-08-19,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,1700.0,1,18,Small
2020,Convention,2020-08-19,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,142050.0,4,15,Large
2020,Convention,2020-08-19,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,264000.0,7,46,Large
2020,Convention,2020-08-19,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,127450.0,4,198,Large
2020,Convention,2020-08-19,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,6700.0,1,17,Mid
2020,Convention,2020-08-19,Republican,Republican,REP_ALIGNED_PAC,Google,creative,79900.0,3,36,Large
2020,Convention,2020-08-19,Republican,Republican,REP_DOWNBALLOT,Google,creative,164200.0,4,74,Large
2020,Convention,2020-08-19,Republican,Republican,REP_PRES_TRUMP,Google,creative,1439200.0,2,121,Large
2020,Convention,2020-08-20,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,1043250.0,1,15,Large
2020,Convention,2020-08-20,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,400.0,1,8,Very Small
2020,Convention,2020-08-20,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,113650.0,4,26,Large
2020,Convention,2020-08-20,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,95950.0,4,26,Large
2020,Convention,2020-08-20,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,367950.0,4,180,Large
2020,Convention,2020-08-20,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,25350.0,1,19,Mid
2020,Convention,2020-08-20,Republican,Republican,REP_ALIGNED_PAC,Google,creative,339400.0,7,35,Large
2020,Convention,2020-08-20,Republican,Republican,REP_DOWNBALLOT,Google,creative,66850.0,2,51,Large
2020,Convention,2020-08-20,Republican,Republican,REP_PRES_TRUMP,Google,creative,1851300.0,3,97,Large
2020,Election Day,2020-11-03,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,54850.0,1,11,Large
2020,Election Day,2020-11-03,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,23900.0,7,118,Mid
2020,Election Day,2020-11-03,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,25450.0,5,27,Mid
2020,Election Day,2020-11-03,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1160200.0,4,2678,Large
2020,Election Day,2020-11-03,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,900.0,1,14,Small
2020,Election Day,2020-11-03,Republican,Republican,REP_ALIGNED_PAC,Google,creative,2050.0,2,37,Small
2020,Election Day,2020-11-03,Republican,Republican,REP_DOWNBALLOT,Google,creative,18200.0,3,13,Mid
2020,Election Day,2020-11-03,Republican,Republican,REP_PRES_TRUMP,Google,creative,1544650.0,2,117,Large
2020,General Campaign,2020-08-21,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,2150.0,1,9,Small
2020,General Campaign,2020-08-21,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,3000.0,1,60,Small
2020,General Campaign,2020-08-21,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-08-21,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,142200.0,4,13,Large
2020,General Campaign,2020-08-21,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,413750.0,8,72,Large
2020,General Campaign,2020-08-21,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,286700.0,4,191,Large
2020,General Campaign,2020-08-21,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,2200.0,1,4,Small
2020,General Campaign,2020-08-21,Republican,Republican,REP_ALIGNED_PAC,Google,creative,27450.0,4,18,Mid
2020,General Campaign,2020-08-21,Republican,Republican,REP_DOWNBALLOT,Google,creative,115300.0,4,31,Large
2020,General Campaign,2020-08-21,Republican,Republican,REP_PRES_TRUMP,Google,creative,2073700.0,3,263,Large
2020,General Campaign,2020-08-22,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,167100.0,1,8,Large
2020,General Campaign,2020-08-22,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,28600.0,1,14,Mid
2020,General Campaign,2020-08-22,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,8500.0,3,10,Mid
2020,General Campaign,2020-08-22,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,98550.0,4,10,Large
2020,General Campaign,2020-08-22,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,580550.0,3,1089,Large
2020,General Campaign,2020-08-22,Republican,Republican,REP_ALIGNED_PAC,Google,creative,86300.0,7,74,Large
2020,General Campaign,2020-08-22,Republican,Republican,REP_DOWNBALLOT,Google,creative,13900.0,4,30,Mid
2020,General Campaign,2020-08-22,Republican,Republican,REP_PRES_TRUMP,Google,creative,41000.0,2,107,Mid
2020,General Campaign,2020-08-23,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,446300.0,2,2,Large
2020,General Campaign,2020-08-23,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,34200.0,3,3,Mid
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,42200.0,2,2,Mid
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,6600.0,3,3,Mid
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,472800.0,16,16,Large
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,1000.0,1,2,Small
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2339300.0,27,34,Large
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,4100.0,1,10,Small
2020,General Campaign,2020-08-23,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,5207500.0,6,7,Large
2020,General Campaign,2020-08-23,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-08-23,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,102000.0,2,2,Large
2020,General Campaign,2020-08-23,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,200.0,1,1,Very Small
2020,General Campaign,2020-08-23,Republican,Republican,REP_ALIGNED_PAC,Google,creative,150.0,1,3,Very Small
2020,General Campaign,2020-08-23,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,771800.0,14,15,Large
2020,General Campaign,2020-08-23,Republican,Republican,REP_DOWNBALLOT,Google,creative,250.0,1,5,Very Small
2020,General Campaign,2020-08-23,Republican,Republican,REP_DOWNBALLOT,Google,weekly,724500.0,15,16,Large
2020,General Campaign,2020-08-23,Republican,Republican,REP_PRES_TRUMP,Google,creative,3600.0,2,14,Small
2020,General Campaign,2020-08-23,Republican,Republican,REP_PRES_TRUMP,Google,weekly,8565700.0,3,3,Large
2020,General Campaign,2020-08-24,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,54900.0,2,150,Large
2020,General Campaign,2020-08-24,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,67050.0,3,36,Large
2020,General Campaign,2020-08-24,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,44050.0,2,25,Mid
2020,General Campaign,2020-08-24,Republican,Republican,REP_ALIGNED_PAC,Google,creative,20850.0,5,23,Mid
2020,General Campaign,2020-08-24,Republican,Republican,REP_DOWNBALLOT,Google,creative,147700.0,4,60,Large
2020,General Campaign,2020-08-24,Republican,Republican,REP_PRES_TRUMP,Google,creative,1528450.0,3,206,Large
2020,General Campaign,2020-08-25,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,8000.0,2,66,Mid
2020,General Campaign,2020-08-25,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,11600.0,2,14,Mid
2020,General Campaign,2020-08-25,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,373700.0,5,25,Large
2020,General Campaign,2020-08-25,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,917750.0,3,524,Large
2020,General Campaign,2020-08-25,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,9500.0,1,1,Mid
2020,General Campaign,2020-08-25,Republican,Republican,REP_ALIGNED_PAC,Google,creative,152550.0,4,50,Large
2020,General Campaign,2020-08-25,Republican,Republican,REP_DOWNBALLOT,Google,creative,72500.0,3,28,Large
2020,General Campaign,2020-08-25,Republican,Republican,REP_PRES_TRUMP,Google,creative,2317500.0,2,382,Large
2020,General Campaign,2020-08-26,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,20100.0,4,86,Mid
2020,General Campaign,2020-08-26,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,971300.0,11,82,Large
2020,General Campaign,2020-08-26,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1645550.0,3,460,Large
2020,General Campaign,2020-08-26,Republican,Republican,REP_ALIGNED_PAC,Google,creative,97850.0,3,37,Large
2020,General Campaign,2020-08-26,Republican,Republican,REP_DOWNBALLOT,Google,creative,131700.0,5,49,Large
2020,General Campaign,2020-08-26,Republican,Republican,REP_PRES_TRUMP,Google,creative,1447050.0,2,245,Large
2020,General Campaign,2020-08-27,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,600.0,1,2,Small
2020,General Campaign,2020-08-27,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,148000.0,6,33,Large
2020,General Campaign,2020-08-27,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,152650.0,4,49,Large
2020,General Campaign,2020-08-27,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,36800.0,2,29,Mid
2020,General Campaign,2020-08-27,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,9500.0,1,1,Mid
2020,General Campaign,2020-08-27,Republican,Republican,REP_ALIGNED_PAC,Google,creative,259950.0,4,42,Large
2020,General Campaign,2020-08-27,Republican,Republican,REP_DOWNBALLOT,Google,creative,54600.0,4,91,Large
2020,General Campaign,2020-08-27,Republican,Republican,REP_PRES_TRUMP,Google,creative,1506150.0,3,73,Large
2020,General Campaign,2020-08-28,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,14550.0,2,102,Mid
2020,General Campaign,2020-08-28,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-08-28,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,13450.0,2,12,Mid
2020,General Campaign,2020-08-28,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,74350.0,4,19,Large
2020,General Campaign,2020-08-28,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1358550.0,3,98,Large
2020,General Campaign,2020-08-28,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,9500.0,1,1,Mid
2020,General Campaign,2020-08-28,Republican,Republican,REP_ALIGNED_PAC,Google,creative,59650.0,4,36,Large
2020,General Campaign,2020-08-28,Republican,Republican,REP_DOWNBALLOT,Google,creative,95600.0,5,22,Large
2020,General Campaign,2020-08-28,Republican,Republican,REP_PRES_TRUMP,Google,creative,288200.0,3,127,Large
2020,General Campaign,2020-08-29,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,5150.0,1,81,Mid
2020,General Campaign,2020-08-29,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,4550.0,2,13,Small
2020,General Campaign,2020-08-29,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,150550.0,2,43,Large
2020,General Campaign,2020-08-29,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,6000.0,1,2,Mid
2020,General Campaign,2020-08-29,Republican,Republican,REP_ALIGNED_PAC,Google,creative,303150.0,3,25,Large
2020,General Campaign,2020-08-29,Republican,Republican,REP_DOWNBALLOT,Google,creative,51850.0,2,8,Large
2020,General Campaign,2020-08-29,Republican,Republican,REP_PRES_TRUMP,Google,creative,218100.0,1,255,Large
2020,General Campaign,2020-08-30,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,310100.0,2,2,Large
2020,General Campaign,2020-08-30,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,26100.0,3,3,Mid
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,144400.0,2,2,Large
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,624400.0,18,18,Large
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,7700.0,2,5,Mid
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2749700.0,27,35,Large
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,42500.0,3,55,Mid
2020,General Campaign,2020-08-30,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,4018800.0,6,7,Large
2020,General Campaign,2020-08-30,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,56900.0,2,2,Large
2020,General Campaign,2020-08-30,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,3000.0,1,1,Small
2020,General Campaign,2020-08-30,Republican,Republican,REP_ALIGNED_PAC,Google,creative,17500.0,2,7,Mid
2020,General Campaign,2020-08-30,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,930900.0,14,15,Large
2020,General Campaign,2020-08-30,Republican,Republican,REP_DOWNBALLOT,Google,creative,150.0,1,3,Very Small
2020,General Campaign,2020-08-30,Republican,Republican,REP_DOWNBALLOT,Google,weekly,797800.0,15,16,Large
2020,General Campaign,2020-08-30,Republican,Republican,REP_PRES_TRUMP,Google,creative,81550.0,2,107,Large
2020,General Campaign,2020-08-30,Republican,Republican,REP_PRES_TRUMP,Google,weekly,3338500.0,3,3,Large
2020,General Campaign,2020-08-31,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,800.0,1,2,Small
2020,General Campaign,2020-08-31,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,139350.0,9,67,Large
2020,General Campaign,2020-08-31,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,58700.0,3,76,Large
2020,General Campaign,2020-08-31,Republican,Republican,REP_ALIGNED_PAC,Google,creative,250.0,1,1,Very Small
2020,General Campaign,2020-08-31,Republican,Republican,REP_DOWNBALLOT,Google,creative,33850.0,2,35,Mid
2020,General Campaign,2020-08-31,Republican,Republican,REP_PRES_TRUMP,Google,creative,220650.0,2,194,Large
2020,General Campaign,2020-09-01,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,5800.0,1,116,Mid
2020,General Campaign,2020-09-01,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,11200.0,1,20,Mid
2020,General Campaign,2020-09-01,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,1117450.0,7,291,Large
2020,General Campaign,2020-09-01,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,1361850.0,10,243,Large
2020,General Campaign,2020-09-01,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1004500.0,2,1039,Large
2020,General Campaign,2020-09-01,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-09-01,Republican,Republican,REP_ALIGNED_PAC,Google,creative,85600.0,4,42,Large
2020,General Campaign,2020-09-01,Republican,Republican,REP_DOWNBALLOT,Google,creative,219700.0,8,103,Large
2020,General Campaign,2020-09-01,Republican,Republican,REP_PRES_TRUMP,Google,creative,420100.0,2,1144,Large
2020,General Campaign,2020-09-02,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,830750.0,1,17,Large
2020,General Campaign,2020-09-02,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,95250.0,4,85,Large
2020,General Campaign,2020-09-02,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,241350.0,12,91,Large
2020,General Campaign,2020-09-02,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1392300.0,3,389,Large
2020,General Campaign,2020-09-02,Republican,Republican,REP_ALIGNED_PAC,Google,creative,134400.0,5,81,Large
2020,General Campaign,2020-09-02,Republican,Republican,REP_DOWNBALLOT,Google,creative,182950.0,6,51,Large
2020,General Campaign,2020-09-02,Republican,Republican,REP_PRES_TRUMP,Google,creative,310450.0,3,350,Large
2020,General Campaign,2020-09-03,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,creative,2250.0,1,1,Small
2020,General Campaign,2020-09-03,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,49100.0,1,16,Mid
2020,General Campaign,2020-09-03,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,255600.0,7,113,Large
2020,General Campaign,2020-09-03,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,382550.0,6,144,Large
2020,General Campaign,2020-09-03,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,3345200.0,3,1255,Large
2020,General Campaign,2020-09-03,Republican,Republican,REP_ALIGNED_PAC,Google,creative,360200.0,5,66,Large
2020,General Campaign,2020-09-03,Republican,Republican,REP_DOWNBALLOT,Google,creative,46450.0,5,16,Mid
2020,General Campaign,2020-09-03,Republican,Republican,REP_PRES_TRUMP,Google,creative,27150.0,2,115,Mid
2020,General Campaign,2020-09-04,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,34000.0,2,82,Mid
2020,General Campaign,2020-09-04,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,creative,50.0,1,1,Very Small
2020,General Campaign,2020-09-04,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,63150.0,4,8,Large
2020,General Campaign,2020-09-04,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,417800.0,11,363,Large
2020,General Campaign,2020-09-04,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,519500.0,2,244,Large
2020,General Campaign,2020-09-04,Republican,Republican,REP_ALIGNED_PAC,Google,creative,1085050.0,5,87,Large
2020,General Campaign,2020-09-04,Republican,Republican,REP_DOWNBALLOT,Google,creative,274700.0,5,87,Large
2020,General Campaign,2020-09-04,Republican,Republican,REP_PRES_TRUMP,Google,creative,402900.0,2,163,Large
2020,General Campaign,2020-09-05,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,134950.0,5,9,Large
2020,General Campaign,2020-09-05,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,433100.0,5,40,Large
2020,General Campaign,2020-09-05,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,44050.0,2,59,Mid
2020,General Campaign,2020-09-05,Republican,Republican,REP_ALIGNED_PAC,Google,creative,343350.0,3,15,Large
2020,General Campaign,2020-09-05,Republican,Republican,REP_DOWNBALLOT,Google,creative,56700.0,3,24,Large
2020,General Campaign,2020-09-05,Republican,Republican,REP_PRES_TRUMP,Google,creative,78150.0,2,79,Large
2020,General Campaign,2020-09-06,Democratic,Anti-Republican,DEM_ALIGNED_PAC,Google,weekly,380000.0,3,3,Large
2020,General Campaign,2020-09-06,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,weekly,78900.0,3,3,Large
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_ALIGNED_ISSUE,Google,weekly,206400.0,2,2,Large
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,1750.0,3,7,Small
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_ALIGNED_PAC,Google,weekly,839800.0,20,21,Large
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,39250.0,5,8,Mid
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_DOWNBALLOT,Google,weekly,2454800.0,27,35,Large
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1687000.0,3,1129,Large
2020,General Campaign,2020-09-06,Democratic,Democratic,DEM_PRES_BIDEN,Google,weekly,4869800.0,6,7,Large
2020,General Campaign,2020-09-06,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,weekly,38500.0,2,2,Mid
2020,General Campaign,2020-09-06,Republican,Republican,REP_ALIGNED_ISSUE,Google,weekly,20200.0,2,2,Mid
2020,General Campaign,2020-09-06,Republican,Republican,REP_ALIGNED_PAC,Google,creative,100.0,1,2,Very Small
2020,General Campaign,2020-09-06,Republican,Republican,REP_ALIGNED_PAC,Google,weekly,1893300.0,13,14,Large
2020,General Campaign,2020-09-06,Republican,Republican,REP_DOWNBALLOT,Google,creative,2050.0,1,3,Small
2020,General Campaign,2020-09-06,Republican,Republican,REP_DOWNBALLOT,Google,weekly,1075100.0,16,17,Large
2020,General Campaign,2020-09-06,Republican,Republican,REP_PRES_TRUMP,Google,creative,1450.0,2,11,Small
2020,General Campaign,2020-09-06,Republican,Republican,REP_PRES_TRUMP,Google,weekly,2603400.0,3,3,Large
2020,General Campaign,2020-09-07,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,500.0,2,6,Very Small
2020,General Campaign,2020-09-07,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,104700.0,8,97,Large
2020,General Campaign,2020-09-07,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,209050.0,3,233,Large
2020,General Campaign,2020-09-07,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,258100.0,1,9,Large
2020,General Campaign,2020-09-07,Republican,Republican,REP_DOWNBALLOT,Google,creative,164650.0,3,35,Large
2020,General Campaign,2020-09-07,Republican,Republican,REP_PRES_TRUMP,Google,creative,3550.0,2,7,Small
2020,General Campaign,2020-09-08,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,30100.0,1,4,Mid
2020,General Campaign,2020-09-08,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,297850.0,7,43,Large
2020,General Campaign,2020-09-08,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,467750.0,14,171,Large
2020,General Campaign,2020-09-08,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,1679650.0,3,1399,Large
2020,General Campaign,2020-09-08,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,33400.0,1,90,Mid
2020,General Campaign,2020-09-08,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,350.0,1,1,Very Small
2020,General Campaign,2020-09-08,Republican,Republican,REP_ALIGNED_PAC,Google,creative,139500.0,5,100,Large
2020,General Campaign,2020-09-08,Republican,Republican,REP_DOWNBALLOT,Google,creative,182300.0,8,87,Large
2020,General Campaign,2020-09-08,Republican,Republican,REP_PRES_TRUMP,Google,creative,251750.0,2,154,Large
2020,General Campaign,2020-09-09,Democratic,Anti-Trump,DEM_ALIGNED_PAC,Google,creative,2050.0,1,41,Small
2020,General Campaign,2020-09-09,Democratic,Democratic,DEM_ALIGNED_PAC,Google,creative,327250.0,5,106,Large
2020,General Campaign,2020-09-09,Democratic,Democratic,DEM_DOWNBALLOT,Google,creative,94850.0,4,94,Large
2020,General Campaign,2020-09-09,Democratic,Democratic,DEM_PRES_BIDEN,Google,creative,614450.0,3,1096,Large
2020,General Campaign,2020-09-09,Republican,Republican,COMMERCIAL_MEDIA_UNCLEAR,Google,creative,21200.0,1,58,Mid
2020,General Campaign,2020-09-09,Republican,Republican,REP_ALIGNED_ISSUE,Google,creative,7900.0,1,3,Mid
2020,General Campaign,2020-09-09,Republican,Republican,REP_ALIGNED_PAC,Google,creative,762900.0,6,187,Large
2020,General Campaign,2020-09-09,Republican,Republican,REP_DOWNBALLOT,Google,creative,245450.0,5,68,Large
